"date","material","colada","prod"
2023-11-08,304230,"B00017952",108.225
2023-11-09,303551,"B00017967",129.72
2023-11-09,303551,"B00017968",135.36
2023-11-09,303551,"B00017969",129.72
2023-11-09,303551,"B00017970",126.9
2023-11-09,303551,"B00017971",132.258
2023-11-09,303551,"B00017972",129.444
2023-11-09,303551,"B00017973",129.444
2023-11-09,303551,"B00017974",129.444
2023-11-09,303551,"B00017975",134.284
2023-11-09,303661,"B00017953",142.29
2023-11-09,303661,"B00017954",136.71
2023-11-09,303661,"B00017955",139.5
2023-11-09,303661,"B00017956",136.71
2023-11-09,303661,"B00017957",125.55
2023-11-09,303661,"B00017958",142.494
2023-11-09,303661,"B00017959",145.288
2023-11-09,303661,"B00017960",136.906
2023-11-09,303661,"B00017961",136.906
2023-11-09,303661,"B00017962",139.7
2023-11-09,303661,"B00017963",137.053
2023-11-09,303661,"B00017964",139.5
2023-11-09,303661,"B00017965",122.59
2023-11-09,303661,"B00017966",138.02
2023-11-10,303454,"B00017991",114.75
2023-11-10,303454,"B00017992",130.05
2023-11-10,303454,"B00017993",137.7
2023-11-10,303454,"B00017994",127.5
2023-11-10,303454,"B00017995",137.7
2023-11-10,303454,"B00017996",147.9
2023-11-10,303454,"B00017997",114.75
2023-11-10,303458,"B00017989",148.8
2023-11-10,303458,"B00017990",146
2023-11-10,303458,"B00017998",127.2
2023-11-10,303661,"B00017976",130.848
2023-11-10,303661,"B00017977",116.928
2023-11-10,303661,"B00017978",164.256
2023-11-10,303661,"B00017979",130.848
2023-11-10,303661,"B00017980",136.416
2023-11-10,303661,"B00017981",136.416
2023-11-10,303661,"B00017982",136.71
2023-11-10,303661,"B00017983",136.71
2023-11-10,303661,"B00017984",139.5
2023-11-10,303661,"B00017985",133.824
2023-11-10,303661,"B00017986",139.4
2023-11-10,303661,"B00017987",133.824
2023-11-10,303661,"B00017988",131.036
2023-11-11,303661,"B00017999",128.386
2023-11-11,303661,"B00018000",133.968
2023-11-11,303661,"B00018001",125.595
2023-11-11,303661,"B00018002",142.341
2023-11-11,303661,"B00018003",133.968
2023-11-11,303661,"B00018004",139.65
2023-11-11,303661,"B00018005",134.064
2023-11-11,303661,"B00018006",136.857
2023-11-11,303661,"B00018007",131.271
2023-11-11,303661,"B00018008",139.55
2023-11-11,303661,"B00018009",133.968
2023-11-11,303661,"B00018010",145.132
2023-11-11,303661,"B00018011",136.759
2023-11-11,303661,"B00018012",136.759
2023-11-11,303661,"B00018013",139.6
2023-11-11,303661,"B00018014",142.392
2023-11-11,303661,"B00018015",147.976
2023-11-11,303661,"B00018016",134.016
2023-11-11,303661,"B00018017",145.184
2023-11-11,303661,"B00018018",139.6
2023-11-11,303661,"B00018019",147.605
2023-11-11,303661,"B00018020",66.84
2023-11-11,303661,"B00018021",142.035
2023-11-11,303661,"B00018022",136.465
2023-11-12,303661,"B00018023",136.71
2023-11-12,303661,"B00018024",136.563
2023-11-12,303661,"B00018025",139.35
2023-11-12,303661,"B00018026",133.776
2023-11-12,303661,"B00018027",139.35
2023-11-12,303661,"B00018028",136.71
2023-11-12,303661,"B00018029",139.5
2023-11-12,303661,"B00018030",133.92
2023-11-12,303661,"B00018031",137.053
2023-11-12,303661,"B00018032",145.444
2023-11-12,303661,"B00018033",145.444
2023-11-12,303661,"B00018034",139.85
2023-11-12,303661,"B00018035",139.85
2023-11-12,303661,"B00018036",81.113
2023-11-12,303661,"B00018037",142.29
2023-11-12,303661,"B00018038",131.13
2023-11-12,303661,"B00018039",142.29
2023-11-12,303661,"B00018040",139.65
2023-11-12,303661,"B00018041",142.443
2023-11-12,303661,"B00018042",142.443
2023-11-12,303661,"B00018043",145.236
2023-11-12,303661,"B00018044",134.064
2023-11-12,303661,"B00018045",114.513
2023-11-13,303478,"B00018056",143.19
2023-11-13,303478,"B00018057",148.23
2023-11-13,303478,"B00018058",106.02
2023-11-13,303661,"B00018046",131.13
2023-11-13,303661,"B00018047",136.465
2023-11-13,303661,"B00018048",116.97
2023-11-13,303661,"B00018049",136.465
2023-11-13,303661,"B00018050",144.82
2023-11-13,303661,"B00018051",150.498
2023-11-13,303661,"B00018052",136.563
2023-11-13,303661,"B00018053",136.563
2023-11-13,303661,"B00018054",144.924
2023-11-13,303661,"B00018055",136.593
2023-11-13,303710,"B00018059",166.8
2023-11-13,303710,"B00018060",133.248
2023-11-13,303710,"B00018061",141.576
2023-11-13,303710,"B00018062",138.8
2023-11-13,303710,"B00018063",138.7
2023-11-13,303710,"B00018064",141.474
2023-11-13,303710,"B00018065",144.248
2023-11-13,303710,"B00018066",138.7
2023-11-13,303710,"B00018067",147.022
2023-11-13,303710,"B00018068",130.378
2023-11-13,303710,"B00018069",110.96
2023-11-14,303661,"B00018086",129.015
2023-11-14,303661,"B00018087",139.995
2023-11-14,303661,"B00018088",142.74
2023-11-14,303661,"B00018089",142.74
2023-11-14,303661,"B00018090",142.636
2023-11-14,303661,"B00018091",137.15
2023-11-14,303661,"B00018092",148.122
2023-11-14,303661,"B00018093",101.491
2023-11-14,303710,"B00018074",165.005
2023-11-14,303710,"B00018075",137.955
2023-11-14,303710,"B00018076",137.955
2023-11-14,303710,"B00018077",144.3
2023-11-14,303710,"B00018078",138.85
2023-11-14,303710,"B00018079",136.073
2023-11-14,303710,"B00018080",138.85
2023-11-14,303710,"B00018081",144.404
2023-11-14,303710,"B00018082",136.122
2023-11-14,303710,"B00018083",136.122
2023-11-14,303710,"B00018084",138.9
2023-11-14,303710,"B00018085",155.568
2023-11-14,303801,"B00018070",138.25
2023-11-14,303801,"B00018071",127.19
2023-11-14,303801,"B00018072",135.485
2023-11-14,303801,"B00018073",113.365
2023-11-15,303661,"B00018094",139.5
2023-11-15,303661,"B00018095",142.8
2023-11-15,303661,"B00018096",140
2023-11-15,303661,"B00018097",142.8
2023-11-15,303661,"B00018098",140
2023-11-15,303661,"B00018099",139.9
2023-11-15,303661,"B00018100",137.102
2023-11-15,303661,"B00018101",139.9
2023-11-15,303661,"B00018102",137.25
2023-11-15,303661,"B00018103",142.74
2023-11-15,303661,"B00018104",131.76
2023-11-15,303661,"B00018105",131.76
2023-11-15,303661,"B00018106",145.591
2023-11-15,303661,"B00018107",145.591
2023-11-15,303661,"B00018108",140.097
2023-11-15,303661,"B00018109",142.844
2023-11-15,303661,"B00018110",142.74
2023-11-15,303661,"B00018111",142.688
2023-11-15,303661,"B00018112",145.432
2023-11-15,303661,"B00018113",131.712
2023-11-15,303661,"B00018114",128.968
2023-11-16,303458,"B00018125",134.4
2023-11-16,303458,"B00018126",144
2023-11-16,303466,"B00018127",135.203
2023-11-16,303466,"B00018128",137.754
2023-11-16,303466,"B00018129",132.35
2023-11-16,303661,"B00018115",104.31
2023-11-16,303661,"B00018116",134.505
2023-11-16,303661,"B00018117",132
2023-11-16,303661,"B00018118",140.25
2023-11-16,303661,"B00018119",129.25
2023-11-16,303661,"B00018120",135.975
2023-11-16,303661,"B00018121",135.975
2023-11-16,303661,"B00018122",135.975
2023-11-16,303661,"B00018123",133.2
2023-11-16,303661,"B00018124",141.525
2023-11-17,303458,"B00018137",139.2
2023-11-17,303458,"B00018138",136.8
2023-11-17,303458,"B00018150",136.08
2023-11-17,303462,"B00018139",137.18
2023-11-17,303462,"B00018140",135.36
2023-11-17,303462,"B00018141",135.264
2023-11-17,303462,"B00018142",135.264
2023-11-17,303462,"B00018143",135.264
2023-11-17,303462,"B00018144",135.264
2023-11-17,303462,"B00018145",138.18
2023-11-17,303462,"B00018146",124.344
2023-11-17,303462,"B00018147",138.474
2023-11-17,303462,"B00018148",141.3
2023-11-17,303462,"B00018149",137.202
2023-11-17,303661,"B00018130",139.6
2023-11-17,303661,"B00018131",136.808
2023-11-17,303661,"B00018132",136.808
2023-11-17,303661,"B00018133",136.808
2023-11-17,303661,"B00018134",142.392
2023-11-17,303661,"B00018135",136.808
2023-11-17,303661,"B00018136",136.71
2023-11-17,303931,"B00018151",135.36
2023-11-17,304231,"B00018152",107.16
2023-11-18,303452,"B00018153",139.7
2023-11-18,303452,"B00018154",136.906
2023-11-18,303479,"B00018163",141.6
2023-11-18,303479,"B00018164",136.8
2023-11-18,303479,"B00018165",137.142
2023-11-18,303479,"B00018166",137.142
2023-11-18,303479,"B00018167",137.142
2023-11-18,303479,"B00018168",139.2
2023-11-18,303479,"B00018169",132
2023-11-18,303479,"B00018170",144.24
2023-11-18,303479,"B00018171",137.028
2023-11-18,303479,"B00018172",139.432
2023-11-18,303479,"B00018173",134.624
2023-11-18,303479,"B00018174",139.432
2023-11-18,303479,"B00018175",129.816
2023-11-18,303479,"B00018176",110.584
2023-11-18,303776,"B00018155",139.65
2023-11-18,303776,"B00018156",139.65
2023-11-18,303776,"B00018157",134.75
2023-11-18,303776,"B00018158",139.65
2023-11-18,303777,"B00018159",136.71
2023-11-18,303777,"B00018160",136.71
2023-11-18,303777,"B00018161",139.5
2023-11-18,303777,"B00018162",138.89
2023-11-19,303478,"B00018192",131.224
2023-11-19,303478,"B00018193",134.016
2023-11-19,303478,"B00018194",119.664
2023-11-19,303661,"B00018177",139.6
2023-11-19,303661,"B00018178",139.6
2023-11-19,303661,"B00018179",139.6
2023-11-19,303661,"B00018180",139.6
2023-11-19,303661,"B00018181",142.392
2023-11-19,303661,"B00018182",128.432
2023-11-19,303661,"B00018183",147.87
2023-11-19,303661,"B00018184",133.968
2023-11-19,303661,"B00018185",133.968
2023-11-19,303661,"B00018186",131.177
2023-11-19,303661,"B00018187",136.759
2023-11-19,303661,"B00018188",131.177
2023-11-19,303661,"B00018189",131.177
2023-11-19,303661,"B00018190",131.224
2023-11-19,303661,"B00018191",139.6
2023-11-20,303661,"B00018195",133.92
2023-11-20,303661,"B00018196",134.16
2023-11-20,303661,"B00018197",139.75
2023-11-20,303661,"B00018198",141.755
2023-11-20,303661,"B00018199",136.955
2023-11-20,303661,"B00018200",134.256
2023-11-20,303661,"B00018201",142.647
2023-11-20,303661,"B00018202",142.647
2023-11-20,303661,"B00018203",145.444
2023-11-20,303661,"B00018204",136.71
2023-11-20,303661,"B00018205",139.5
2023-11-20,303661,"B00018206",136.857
2023-11-20,303661,"B00018207",134.064
2023-11-20,303661,"B00018208",142.443
2023-11-20,303661,"B00018209",120.099
2023-11-20,303661,"B00018210",131.271
2023-11-20,303661,"B00018211",128.478
2023-11-20,303661,"B00018212",142.443
2023-11-20,303661,"B00018213",133.53
2023-11-20,303661,"B00018214",139.5
2023-11-20,303661,"B00018215",133.824
2023-11-20,303661,"B00018216",131.036
2023-11-20,303661,"B00018217",133.824
2023-11-20,303661,"B00018218",107.568
2023-11-21,303661,"B00018219",133.92
2023-11-21,303661,"B00018220",136.563
2023-11-21,303661,"B00018221",142.137
2023-11-21,303661,"B00018222",133.776
2023-11-21,303661,"B00018223",142.137
2023-11-21,303661,"B00018224",136.71
2023-11-21,303661,"B00018225",133.92
2023-11-21,303975,"B00018226",101.34
2023-11-21,303975,"B00018227",118.23
2023-11-21,303975,"B00018228",117.978
2023-11-21,303975,"B00018229",101.124
2023-11-21,303975,"B00018230",111.85
2023-11-21,303976,"B00018232",106.86
2023-11-21,303976,"B00018233",112.34
2023-11-21,303976,"B00018234",116.13
2023-11-21,303978,"B00018231",117.82
2023-11-21,304241,"B00018235",106.97
2023-11-21,304241,"B00018236",98.525
2023-11-22,303478,"B00018237",129.955
2023-11-22,303478,"B00018238",138.85
2023-11-22,303478,"B00018239",133.296
2023-11-22,303478,"B00018240",141.627
2023-11-22,303478,"B00018241",133.296
2023-11-22,303478,"B00018242",131.224
2023-11-22,303478,"B00018243",139.6
2023-11-22,303478,"B00018244",136.808
2023-11-22,303478,"B00018245",133.624
2023-11-22,303478,"B00018246",145.184
2023-11-22,303478,"B00018247",139.6
2023-11-22,303478,"B00018248",134.016
2023-11-22,303478,"B00018249",130.942
2023-11-22,303478,"B00018250",133.728
2023-11-22,303478,"B00018251",130.942
2023-11-22,303478,"B00018252",130.942
2023-11-22,303478,"B00018253",133.728
2023-11-22,303478,"B00018254",134.16
2023-11-22,303478,"B00018255",145.34
2023-11-22,303478,"B00018256",125.82
2023-11-22,303478,"B00018257",142.545
2023-11-22,303478,"B00018258",145.34
2023-11-22,303478,"B00018259",139.75
2023-11-22,303478,"B00018260",142.15
2023-11-23,303453,"B00018261",143.82
2023-11-23,303453,"B00018262",132.681
2023-11-23,303453,"B00018263",135.504
2023-11-23,303453,"B00018264",127.035
2023-11-23,303453,"B00018265",132.681
2023-11-23,303453,"B00018266",146.692
2023-11-23,303453,"B00018267",132.587
2023-11-23,303453,"B00018268",141.05
2023-11-23,304023,"B00018269",142.662
2023-11-23,304023,"B00018270",131.13
2023-11-23,304023,"B00018271",142.29
2023-11-23,304023,"B00018272",145.08
2023-11-23,304023,"B00018273",139.7
2023-11-23,304023,"B00018274",139.7
2023-11-23,304023,"B00018275",142.494
2023-11-23,304023,"B00018276",134.112
2023-11-23,304023,"B00018277",134.112
2023-11-23,304023,"B00018278",133.872
2023-11-23,304023,"B00018279",133.872
2023-11-23,304023,"B00018280",145.028
2023-11-23,304023,"B00018281",133.824
2023-11-23,304023,"B00018282",144.976
2023-11-23,304023,"B00018283",139.4
2023-11-23,304023,"B00018284",144.976
2023-11-23,304023,"B00018285",139.4
2023-11-23,304023,"B00018286",100.03
2023-11-24,303453,"B00018287",135.36
2023-11-24,303453,"B00018288",140.95
2023-11-24,303453,"B00018289",135.312
2023-11-24,303453,"B00018290",132.493
2023-11-24,303453,"B00018291",135.312
2023-11-24,303453,"B00018292",141.4
2023-11-24,303453,"B00018293",132.916
2023-11-24,303453,"B00018294",146.34
2023-11-24,303454,"B00018297",130.356
2023-11-24,303454,"B00018299",132.912
2023-11-24,303454,"B00018300",132.912
2023-11-24,303454,"B00018301",145.692
2023-11-24,303454,"B00018302",140.58
2023-11-24,303454,"B00018303",140.58
2023-11-24,303454,"B00018304",132.912
2023-11-24,303454,"B00018305",140.58
2023-11-24,303456,"B00018306",122.2
2023-11-24,303458,"B00018295",136.385
2023-11-24,303458,"B00018296",141.03
2023-11-24,303458,"B00018298",136.105
2023-11-25,303661,"B00018307",138.75
2023-11-25,303661,"B00018308",130.425
2023-11-25,303661,"B00018309",130.425
2023-11-25,303661,"B00018310",133.2
2023-11-25,303661,"B00018311",133.2
2023-11-25,303661,"B00018312",138.75
2023-11-25,303661,"B00018313",138.75
2023-11-25,303661,"B00018314",135.975
2023-11-25,303661,"B00018315",124.965
2023-11-25,303661,"B00018316",141.627
2023-11-25,303661,"B00018317",133.296
2023-11-25,303661,"B00018318",138.85
2023-11-25,303661,"B00018319",136.073
2023-11-25,303661,"B00018320",141.627
2023-11-25,303661,"B00018321",124.965
2023-11-25,303661,"B00018322",136.073
2023-11-25,303661,"B00018323",138.85
2023-11-25,303661,"B00018324",147.181
2023-11-25,303661,"B00018325",133.296
2023-11-25,303661,"B00018326",133.296
2023-11-25,303661,"B00018327",136.073
2023-11-25,303661,"B00018328",96.818
2023-11-26,303661,"B00018329",133.2
2023-11-26,303661,"B00018330",138.9
2023-11-26,303661,"B00018331",138.9
2023-11-26,303661,"B00018332",136.122
2023-11-26,303661,"B00018333",136.122
2023-11-26,303661,"B00018334",136.024
2023-11-26,303661,"B00018335",136.024
2023-11-26,303661,"B00018336",136.024
2023-11-26,303661,"B00018337",136.024
2023-11-26,303661,"B00018338",144.352
2023-11-26,303661,"B00018339",136.024
2023-11-26,303661,"B00018340",136.024
2023-11-26,303661,"B00018341",133.392
2023-11-26,303661,"B00018342",136.171
2023-11-26,303661,"B00018343",138.95
2023-11-26,303661,"B00018344",144.508
2023-11-26,303661,"B00018345",144.3
2023-11-26,303661,"B00018346",141.525
2023-11-26,303661,"B00018347",141.525
2023-11-26,303661,"B00018348",138.9
2023-11-26,303661,"B00018349",136.122
2023-11-26,303661,"B00018350",141.678
2023-11-26,303661,"B00018351",138.9
2023-11-26,303661,"B00018352",135.975
2023-11-26,303661,"B00018353",110.645
2023-11-27,303453,"B00018374",140.86
2023-11-27,303453,"B00018375",141.2
2023-11-27,303453,"B00018376",141.2
2023-11-27,303453,"B00018377",135.552
2023-11-27,303453,"B00018378",121.432
2023-11-27,303458,"B00018373",131.1
2023-11-27,303661,"B00018364",142.29
2023-11-27,303661,"B00018365",145.08
2023-11-27,303661,"B00018366",142.341
2023-11-27,303661,"B00018367",139.55
2023-11-27,303661,"B00018368",142.341
2023-11-27,303661,"B00018369",139.55
2023-11-27,303661,"B00018370",142.29
2023-11-27,303661,"B00018371",136.71
2023-11-27,303661,"B00018372",142.29
2023-11-27,303710,"B00018354",141.525
2023-11-27,303710,"B00018355",136.122
2023-11-27,303710,"B00018356",141.678
2023-11-27,303710,"B00018357",138.9
2023-11-27,303710,"B00018358",144.456
2023-11-27,303710,"B00018359",141.678
2023-11-27,303710,"B00018360",136.22
2023-11-27,303710,"B00018361",147.34
2023-11-27,303710,"B00018362",136.71
2023-11-27,303710,"B00018363",146.07
2023-11-28,303456,"B00018400",121.5
2023-11-28,303458,"B00018386",146.4
2023-11-28,303458,"B00018387",136.8
2023-11-28,303466,"B00018388",142.8
2023-11-28,303466,"B00018389",143.416
2023-11-28,303466,"B00018390",143.416
2023-11-28,303466,"B00018391",125.489
2023-11-28,303466,"B00018392",133.172
2023-11-28,303466,"B00018393",140.58
2023-11-28,303466,"B00018394",135.468
2023-11-28,303466,"B00018395",127.8
2023-11-28,303466,"B00018396",135.468
2023-11-28,303466,"B00018397",132.6
2023-11-28,303466,"B00018398",99.45
2023-11-28,303466,"B00018399",132.6
2023-11-28,303661,"B00018379",142.29
2023-11-28,303661,"B00018380",139.5
2023-11-28,303661,"B00018381",139.65
2023-11-28,303661,"B00018382",145.236
2023-11-28,303661,"B00018383",142.443
2023-11-28,303661,"B00018384",142.443
2023-11-28,303661,"B00018385",142.443
2023-11-29,303452,"B00018401",142.137
2023-11-29,303452,"B00018402",142.137
2023-11-29,303452,"B00018403",139.35
2023-11-29,303452,"B00018404",144.924
2023-11-29,303452,"B00018405",147.87
2023-11-29,303453,"B00018406",143.82
2023-11-29,303453,"B00018407",141
2023-11-29,303453,"B00018408",146.952
2023-11-29,303453,"B00018409",149.778
2023-11-29,303453,"B00018410",146.952
2023-11-29,303453,"B00018411",126.358
2023-11-30,303661,"B00018412",138.15
2023-11-30,303661,"B00018413",134.352
2023-11-30,303661,"B00018414",142.749
2023-11-30,303661,"B00018415",134.352
2023-11-30,303661,"B00018416",134.352
2023-11-30,303661,"B00018417",137.004
2023-11-30,303661,"B00018418",148.188
2023-11-30,303661,"B00018419",134.208
2023-11-30,303661,"B00018420",134.208
2023-11-30,303661,"B00018421",127.488
2023-12-01,303456,"B00018444",104
2023-12-01,303457,"B00018440",127.713
2023-12-01,303457,"B00018441",137.7
2023-12-01,303457,"B00018442",130.05
2023-12-01,303457,"B00018443",130.05
2023-12-01,303458,"B00018430",145.5
2023-12-01,303466,"B00018431",140.85
2023-12-01,303466,"B00018432",137.7
2023-12-01,303466,"B00018433",132.6
2023-12-01,303466,"B00018434",135.15
2023-12-01,303466,"B00018435",135.521
2023-12-01,303466,"B00018436",138.078
2023-12-01,303466,"B00018437",127.85
2023-12-01,303466,"B00018438",135.521
2023-12-01,303466,"B00018439",135.521
2023-12-01,303661,"B00018422",136.955
2023-12-01,303661,"B00018423",136.955
2023-12-01,303661,"B00018424",139.75
2023-12-01,303661,"B00018425",139.75
2023-12-01,303661,"B00018426",145.184
2023-12-01,303661,"B00018427",139.6
2023-12-01,303661,"B00018428",139.6
2023-12-01,303661,"B00018429",136.808
2023-12-02,303485,"B00018445",140.534
2023-12-02,303485,"B00018446",130.842
2023-12-02,303485,"B00018447",140.534
2023-12-02,303485,"B00018448",133.265
2023-12-02,303485,"B00018449",130.842
2023-12-02,303485,"B00018450",140.36
2023-12-02,303485,"B00018451",145.2
2023-12-02,303485,"B00018452",147.62
2023-12-02,303485,"B00018453",147.62
2023-12-02,303485,"B00018454",140.36
2023-12-02,303485,"B00018455",140.36
2023-12-02,303485,"B00018456",133.43
2023-12-02,303485,"B00018457",143.134
2023-12-02,303485,"B00018458",135.856
