"date","pais","equipo","material","cantidad","um"
2023-05-06,"Austria","cuchara_na_6",626205,1,"KG"
2023-05-06,"Austria","cuchara_na_7",626205,3,"KG"
2023-05-06,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-05-06,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-05-06,"Brasil","cuba_horno_electrico_ebt",661467,2800,"KG"
2023-05-06,"Brasil","cuchara_na_1",660683,0.2,"KG"
2023-05-06,"Brasil","cuchara_na_1",660686,10,"KG"
2023-05-06,"Brasil","cuchara_na_1",660687,40,"KG"
2023-05-06,"Brasil","cuchara_na_1",660688,16,"KG"
2023-05-06,"Brasil","cuchara_na_3",660683,0.2,"KG"
2023-05-06,"Brasil","cuchara_na_3",660686,10,"KG"
2023-05-06,"Brasil","cuchara_na_3",660687,40,"KG"
2023-05-06,"Brasil","cuchara_na_3",660688,16,"KG"
2023-05-06,"Brasil","cuchara_na_4",660683,0.1,"KG"
2023-05-06,"Brasil","cuchara_na_4",660686,10,"KG"
2023-05-06,"Brasil","cuchara_na_4",660687,20,"KG"
2023-05-06,"Brasil","cuchara_na_4",660688,8,"KG"
2023-05-06,"Brasil","cuchara_na_6",660683,0.1,"KG"
2023-05-06,"Brasil","cuchara_na_6",660687,20,"KG"
2023-05-06,"Brasil","cuchara_na_6",660688,8,"KG"
2023-05-06,"Brasil","cuchara_na_7",660683,0.1,"KG"
2023-05-06,"Brasil","cuchara_na_7",660685,92.24,"KG"
2023-05-06,"Brasil","cuchara_na_7",660686,10,"KG"
2023-05-06,"Brasil","cuchara_na_7",660687,20,"KG"
2023-05-06,"Brasil","cuchara_na_7",660688,8,"KG"
2023-05-06,"Canadá","cuchara_na_7",626098,446.55,"KG"
2023-05-06,"Eslovaquia","cuba_horno_electrico_ebt",600033,2250,"KG"
2023-05-06,"España","cuba_horno_electrico_ebt",600027,6000,"KG"
2023-05-06,"España","cuba_horno_electrico_ebt",600029,1500,"KG"
2023-05-06,"España","cuba_horno_electrico_ebt",600033,1000,"KG"
2023-05-06,"Perú","cuchara_na_3",629872,20,"KG"
2023-05-06,"Perú","cuchara_na_4",629872,40,"KG"
2023-05-06,"Perú","cuchara_na_4",661580,52,"KG"
2023-05-06,"Perú","cuchara_na_7",601076,400,"KG"
2023-05-06,"Perú","cuchara_na_7",626099,480.9,"KG"
2023-05-06,"Perú","cuchara_na_7",626221,1000,"KG"
2023-05-06,"Perú","cuchara_na_7",626227,1000,"KG"
2023-05-06,"Perú","cuchara_na_7",626246,1100,"KG"
2023-05-06,"Perú","cuchara_na_7",629872,40,"KG"
2023-05-06,"Perú","cuchara_na_7",661579,64,"KG"
2023-05-06,"Perú","cuchara_na_7",661602,2894.92,"KG"
2023-05-06,"Suiza","cuba_horno_electrico_ebt",600017,475.8,"KG"
2023-05-08,"Alemania","cuchara_na_1",626209,14,"KG"
2023-05-08,"Alemania","cuchara_na_1",626285,175,"KG"
2023-05-08,"Alemania","cuchara_na_3",626209,3,"KG"
2023-05-08,"Alemania","cuchara_na_3",626285,175,"KG"
2023-05-08,"Alemania","cuchara_na_5",626209,3.5,"KG"
2023-05-08,"Alemania","cuchara_na_6",626209,14,"KG"
2023-05-08,"Alemania","cuchara_na_6",626285,175,"KG"
2023-05-08,"Alemania","cuchara_na_7",626209,3,"KG"
2023-05-08,"Austria","cuchara_na_1",626205,12,"KG"
2023-05-08,"Austria","cuchara_na_3",626205,2,"KG"
2023-05-08,"Austria","cuchara_na_5",626205,2,"KG"
2023-05-08,"Austria","cuchara_na_6",626205,3,"KG"
2023-05-08,"Austria","cuchara_na_7",626205,1.5,"KG"
2023-05-08,"Brasil","cuba_horno_electrico_ebt",661310,0,"KG"
2023-05-08,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-05-08,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-05-08,"Brasil","cuba_horno_electrico_ebt",669682,1382.4,"KG"
2023-05-08,"Brasil","cuchara_na_1",650949,810,"KG"
2023-05-08,"Brasil","cuchara_na_1",660683,0.2,"KG"
2023-05-08,"Brasil","cuchara_na_1",660687,40,"KG"
2023-05-08,"Brasil","cuchara_na_1",660688,16,"KG"
2023-05-08,"Brasil","cuchara_na_3",650949,900,"KG"
2023-05-08,"Brasil","cuchara_na_3",660683,0.2,"KG"
2023-05-08,"Brasil","cuchara_na_3",660686,10,"KG"
2023-05-08,"Brasil","cuchara_na_3",660687,40,"KG"
2023-05-08,"Brasil","cuchara_na_3",660688,16,"KG"
2023-05-08,"Brasil","cuchara_na_4",650949,600,"KG"
2023-05-08,"Brasil","cuchara_na_5",650949,500,"KG"
2023-05-08,"Brasil","cuchara_na_5",660683,0.5,"KG"
2023-05-08,"Brasil","cuchara_na_5",660686,10,"KG"
2023-05-08,"Brasil","cuchara_na_5",660687,60,"KG"
2023-05-08,"Brasil","cuchara_na_5",660688,24,"KG"
2023-05-08,"Brasil","cuchara_na_5",669406,146.11,"KG"
2023-05-08,"Brasil","cuchara_na_6",650949,810,"KG"
2023-05-08,"Brasil","cuchara_na_6",660683,0.2,"KG"
2023-05-08,"Brasil","cuchara_na_6",660687,40,"KG"
2023-05-08,"Brasil","cuchara_na_6",660688,16,"KG"
2023-05-08,"Brasil","cuchara_na_7",650949,500,"KG"
2023-05-08,"Brasil","cuchara_na_7",660683,0.6,"KG"
2023-05-08,"Brasil","cuchara_na_7",660686,10,"KG"
2023-05-08,"Brasil","cuchara_na_7",660687,60,"KG"
2023-05-08,"Brasil","cuchara_na_7",660688,24,"KG"
2023-05-08,"Brasil","zona_de_colada_continua_2",650946,4000,"KG"
2023-05-08,"Brasil","zona_de_colada_continua_2",661321,170,"KG"
2023-05-08,"España","cuba_horno_electrico_ebt",600027,300,"KG"
2023-05-08,"España","cuba_horno_electrico_ebt",600029,100,"KG"
2023-05-08,"España","cuba_horno_electrico_ebt",600031,7500,"KG"
2023-05-08,"Perú","cuba_horno_electrico_ebt",600029,1020,"KG"
2023-05-08,"Perú","cuchara_na_1",629872,40,"KG"
2023-05-08,"Perú","cuchara_na_1",661580,52,"KG"
2023-05-08,"Perú","cuchara_na_5",601076,300,"KG"
2023-05-08,"Perú","cuchara_na_5",626221,600,"KG"
2023-05-08,"Perú","cuchara_na_5",626227,1000,"KG"
2023-05-08,"Perú","cuchara_na_5",626246,1100,"KG"
2023-05-08,"Perú","cuchara_na_5",629872,20,"KG"
2023-05-08,"Perú","cuchara_na_5",661469,6810.3,"KG"
2023-05-08,"Perú","cuchara_na_5",661470,4186,"KG"
2023-05-08,"Perú","cuchara_na_5",661579,64,"KG"
2023-05-08,"Perú","cuchara_na_5",661600,4145.75,"KG"
2023-05-08,"Perú","cuchara_na_5",661601,2801.4,"KG"
2023-05-08,"Perú","cuchara_na_5",661604,4187.6,"KG"
2023-05-08,"Perú","cuchara_na_5",661605,871,"KG"
2023-05-08,"Perú","cuchara_na_6",629872,40,"KG"
2023-05-08,"Perú","cuchara_na_6",661580,52,"KG"
2023-05-09,"Alemania","cuchara_na_3",626209,3,"KG"
2023-05-09,"Alemania","cuchara_na_3",626285,200,"KG"
2023-05-09,"Alemania","cuchara_na_4",626209,5,"KG"
2023-05-09,"Alemania","cuchara_na_5",626209,4,"KG"
2023-05-09,"Alemania","cuchara_na_6",626209,4,"KG"
2023-05-09,"Alemania","cuchara_na_7",626209,2,"KG"
2023-05-09,"Austria","cuchara_na_3",626205,1.5,"KG"
2023-05-09,"Austria","cuchara_na_4",626205,1,"KG"
2023-05-09,"Austria","cuchara_na_5",626205,2,"KG"
2023-05-09,"Austria","cuchara_na_6",626205,2,"KG"
2023-05-09,"Austria","cuchara_na_7",626205,1,"KG"
2023-05-09,"Brasil","cuba_horno_electrico_ebt",661314,666.18,"KG"
2023-05-09,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-05-09,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-05-09,"Brasil","cuchara_na_3",660683,0.2,"KG"
2023-05-09,"Brasil","cuchara_na_3",660686,10,"KG"
2023-05-09,"Brasil","cuchara_na_3",660687,40,"KG"
2023-05-09,"Brasil","cuchara_na_3",660688,16,"KG"
2023-05-09,"Brasil","cuchara_na_4",660683,0.2,"KG"
2023-05-09,"Brasil","cuchara_na_4",660685,92.24,"KG"
2023-05-09,"Brasil","cuchara_na_4",660686,10,"KG"
2023-05-09,"Brasil","cuchara_na_4",660687,40,"KG"
2023-05-09,"Brasil","cuchara_na_4",660688,16,"KG"
2023-05-09,"Brasil","cuchara_na_5",660683,0.2,"KG"
2023-05-09,"Brasil","cuchara_na_5",660686,10,"KG"
2023-05-09,"Brasil","cuchara_na_5",660687,40,"KG"
2023-05-09,"Brasil","cuchara_na_5",660688,16,"KG"
2023-05-09,"Brasil","cuchara_na_6",660683,0.2,"KG"
2023-05-09,"Brasil","cuchara_na_6",660687,40,"KG"
2023-05-09,"Brasil","cuchara_na_6",660688,16,"KG"
2023-05-09,"Brasil","cuchara_na_7",660683,0.4,"KG"
2023-05-09,"Brasil","cuchara_na_7",660687,40,"KG"
2023-05-09,"Brasil","cuchara_na_7",660688,16,"KG"
2023-05-09,"Brasil","zona_de_colada_continua_2",650946,5606,"KG"
2023-05-09,"Brasil","zona_de_colada_continua_2",661317,2000,"KG"
2023-05-09,"Brasil","zona_de_colada_continua_2",661318,10000,"KG"
2023-05-09,"Brasil","zona_de_colada_continua_2",661320,1500,"KG"
2023-05-09,"Brasil","zona_de_colada_continua_2",661321,85,"KG"
2023-05-09,"España","cuba_horno_electrico_ebt",600027,36150,"KG"
2023-05-09,"España","cuba_horno_electrico_ebt",600029,3000,"KG"
2023-05-09,"España","cuba_horno_electrico_ebt",600033,4660,"KG"
2023-05-09,"España","zona_de_colada_continua_2",600029,3000,"KG"
2023-05-09,"Perú","cuchara_na_3",629872,40,"KG"
2023-05-09,"Perú","cuchara_na_3",661580,52,"KG"
2023-05-09,"Perú","cuchara_na_4",601076,400,"KG"
2023-05-09,"Perú","cuchara_na_4",626098,721.35,"KG"
2023-05-09,"Perú","cuchara_na_4",626099,824.4,"KG"
2023-05-09,"Perú","cuchara_na_4",626221,200,"KG"
2023-05-09,"Perú","cuchara_na_4",626227,1000,"KG"
2023-05-09,"Perú","cuchara_na_4",626246,1100,"KG"
2023-05-09,"Perú","cuchara_na_4",629872,20,"KG"
2023-05-09,"Perú","cuchara_na_4",661579,64,"KG"
2023-05-09,"Perú","cuchara_na_4",661602,3038.98,"KG"
2023-05-09,"Perú","cuchara_na_4",661603,2304.96,"KG"
2023-05-10,"Alemania","cuba_horno_electrico_ebt",626126,1778.2,"KG"
2023-05-10,"Alemania","cuba_horno_electrico_ebt",626130,1243.2,"KG"
2023-05-10,"Alemania","cuchara_na_3",626209,11,"KG"
2023-05-10,"Alemania","cuchara_na_4",626209,1,"KG"
2023-05-10,"Alemania","cuchara_na_5",626209,12,"KG"
2023-05-10,"Alemania","cuchara_na_6",626209,4,"KG"
2023-05-10,"Alemania","cuchara_na_6",626285,200,"KG"
2023-05-10,"Austria","cuba_horno_electrico_ebt",626128,543.92,"KG"
2023-05-10,"Austria","cuchara_na_3",626205,0.5,"KG"
2023-05-10,"Austria","cuchara_na_4",626205,0.5,"KG"
2023-05-10,"Austria","cuchara_na_5",626205,1,"KG"
2023-05-10,"Austria","cuchara_na_6",626205,2,"KG"
2023-05-10,"Brasil","cuba_horno_electrico_ebt",661299,706.8,"KG"
2023-05-10,"Brasil","cuba_horno_electrico_ebt",661301,427.8,"KG"
2023-05-10,"Brasil","cuba_horno_electrico_ebt",661306,380.52,"KG"
2023-05-10,"Brasil","cuba_horno_electrico_ebt",661308,1004.4,"KG"
2023-05-10,"Brasil","cuba_horno_electrico_ebt",661467,2002,"KG"
2023-05-10,"Brasil","cuchara_na_3",660683,0.1,"KG"
2023-05-10,"Brasil","cuchara_na_3",660687,20,"KG"
2023-05-10,"Brasil","cuchara_na_3",660688,8,"KG"
2023-05-10,"Brasil","cuchara_na_4",660683,0.2,"KG"
2023-05-10,"Brasil","cuchara_na_4",660687,20,"KG"
2023-05-10,"Brasil","cuchara_na_4",660688,8,"KG"
2023-05-10,"Brasil","cuchara_na_5",660683,0.1,"KG"
2023-05-10,"Brasil","cuchara_na_5",660687,20,"KG"
2023-05-10,"Brasil","cuchara_na_5",660688,8,"KG"
2023-05-10,"Brasil","cuchara_na_6",660683,0.2,"KG"
2023-05-10,"Brasil","cuchara_na_6",660687,40,"KG"
2023-05-10,"Brasil","cuchara_na_6",660688,16,"KG"
2023-05-10,"Brasil","zona_de_colada_continua_2",626312,41.75,"KG"
2023-05-10,"Brasil","zona_de_colada_continua_2",650946,5394,"KG"
2023-05-10,"Brasil","zona_de_colada_continua_2",661318,7000,"KG"
2023-05-10,"Canadá","cuchara_na_7",626098,549.6,"KG"
2023-05-10,"Perú","cuchara_na_3",626098,961.8,"KG"
2023-05-10,"Perú","cuchara_na_3",626099,755.7,"KG"
2023-05-10,"Perú","cuchara_na_3",661580,52,"KG"
2023-05-10,"Perú","cuchara_na_5",661580,52,"KG"
2023-05-10,"Perú","cuchara_na_7",626099,618.3,"KG"
2023-05-10,"Suiza","cuba_horno_electrico_ebt",600017,2077.66,"KG"
2023-05-11,"Alemania","cuchara_na_1",650949,140,"KG"
2023-05-11,"Alemania","cuchara_na_4",626209,1,"KG"
2023-05-11,"Alemania","cuchara_na_5",626209,4,"KG"
2023-05-11,"Alemania","cuchara_na_5",650949,200,"KG"
2023-05-11,"Alemania","cuchara_na_6",626209,2,"KG"
2023-05-11,"Alemania","cuchara_na_7",626209,6,"KG"
2023-05-11,"Alemania","cuchara_na_7",626285,250,"KG"
2023-05-11,"Austria","cuchara_na_4",626205,0.5,"KG"
2023-05-11,"Austria","cuchara_na_5",626205,2,"KG"
2023-05-11,"Austria","cuchara_na_6",626205,1,"KG"
2023-05-11,"Austria","cuchara_na_7",626205,0.5,"KG"
2023-05-11,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-05-11,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-05-11,"Brasil","cuchara_na_2",650949,300,"KG"
2023-05-11,"Brasil","cuchara_na_3",650949,400,"KG"
2023-05-11,"Brasil","cuchara_na_4",650949,700,"KG"
2023-05-11,"Brasil","cuchara_na_4",660683,0.2,"KG"
2023-05-11,"Brasil","cuchara_na_4",660687,20,"KG"
2023-05-11,"Brasil","cuchara_na_4",660688,8,"KG"
2023-05-11,"Brasil","cuchara_na_5",660683,0.2,"KG"
2023-05-11,"Brasil","cuchara_na_5",660686,10,"KG"
2023-05-11,"Brasil","cuchara_na_5",660687,40,"KG"
2023-05-11,"Brasil","cuchara_na_5",660688,16,"KG"
2023-05-11,"Brasil","cuchara_na_6",650949,240,"KG"
2023-05-11,"Brasil","cuchara_na_6",660683,0.1,"KG"
2023-05-11,"Brasil","cuchara_na_6",660687,20,"KG"
2023-05-11,"Brasil","cuchara_na_6",660688,8,"KG"
2023-05-11,"Brasil","cuchara_na_7",650949,700,"KG"
2023-05-11,"Brasil","cuchara_na_7",660683,0.2,"KG"
2023-05-11,"Brasil","cuchara_na_7",660686,10,"KG"
2023-05-11,"Brasil","cuchara_na_7",660687,20,"KG"
2023-05-11,"Brasil","cuchara_na_7",660688,8,"KG"
2023-05-11,"Brasil","zona_de_colada_continua_2",650946,4500,"KG"
2023-05-11,"Brasil","zona_de_colada_continua_2",661318,7000,"KG"
2023-05-11,"España","cuba_horno_electrico_ebt",600027,300,"KG"
2023-05-11,"España","cuba_horno_electrico_ebt",600029,1000,"KG"
2023-05-11,"España","cuba_horno_electrico_ebt",600031,5200,"KG"
2023-05-11,"España","cuba_horno_electrico_ebt",600033,3000,"KG"
2023-05-11,"Perú","cuchara_na_7",661580,52,"KG"
2023-05-12,"Alemania","cuchara_na_4",626209,2,"KG"
2023-05-12,"Alemania","cuchara_na_5",626209,16,"KG"
2023-05-12,"Alemania","cuchara_na_5",626285,200,"KG"
2023-05-12,"Alemania","cuchara_na_7",626209,2,"KG"
2023-05-12,"Austria","cuchara_na_4",626205,1,"KG"
2023-05-12,"Austria","cuchara_na_5",626205,3,"KG"
2023-05-12,"Austria","cuchara_na_7",626205,1.5,"KG"
2023-05-12,"Brasil","cuchara_na_3",669406,146.11,"KG"
2023-05-12,"Brasil","cuchara_na_4",660683,0.4,"KG"
2023-05-12,"Brasil","cuchara_na_4",660687,40,"KG"
2023-05-12,"Brasil","cuchara_na_4",660688,16,"KG"
2023-05-12,"Brasil","cuchara_na_5",660683,0.6,"KG"
2023-05-12,"Brasil","cuchara_na_5",660686,10,"KG"
2023-05-12,"Brasil","cuchara_na_5",660687,60,"KG"
2023-05-12,"Brasil","cuchara_na_5",660688,24,"KG"
2023-05-12,"Brasil","cuchara_na_7",660683,0.4,"KG"
2023-05-12,"Brasil","cuchara_na_7",660686,10,"KG"
2023-05-12,"Brasil","cuchara_na_7",660687,40,"KG"
2023-05-12,"Brasil","cuchara_na_7",660688,16,"KG"
2023-05-12,"Brasil","zona_de_colada_continua_2",650946,4000,"KG"
2023-05-12,"Brasil","zona_de_colada_continua_2",661317,1000,"KG"
2023-05-12,"Brasil","zona_de_colada_continua_2",661320,1000,"KG"
2023-05-12,"España","cuba_horno_electrico_ebt",600031,3000,"KG"
2023-05-12,"España","cuba_horno_electrico_ebt",600033,4500,"KG"
2023-05-12,"Perú","cuchara_na_3",601076,300,"KG"
2023-05-12,"Perú","cuchara_na_3",626221,300,"KG"
2023-05-12,"Perú","cuchara_na_3",626227,900,"KG"
2023-05-12,"Perú","cuchara_na_3",626246,900,"KG"
2023-05-12,"Perú","cuchara_na_3",661469,5232.5,"KG"
2023-05-12,"Perú","cuchara_na_3",661470,2511.6,"KG"
2023-05-12,"Perú","cuchara_na_3",661578,311.34,"KG"
2023-05-12,"Perú","cuchara_na_3",661600,3195.85,"KG"
2023-05-12,"Perú","cuchara_na_3",661601,2101.05,"KG"
2023-05-12,"Perú","cuchara_na_3",661604,4187.6,"KG"
2023-05-12,"Perú","cuchara_na_3",661605,871,"KG"
2023-05-12,"Perú","cuchara_na_5",661580,52,"KG"
2023-05-13,"Alemania","cuchara_na_2",626209,14,"KG"
2023-05-13,"Alemania","cuchara_na_4",626209,1,"KG"
2023-05-13,"Alemania","cuchara_na_5",626209,4,"KG"
2023-05-13,"Alemania","cuchara_na_7",626209,1,"KG"
2023-05-13,"Austria","cuchara_na_2",626205,5,"KG"
2023-05-13,"Austria","cuchara_na_4",626205,0.5,"KG"
2023-05-13,"Austria","cuchara_na_5",626205,2,"KG"
2023-05-13,"Austria","cuchara_na_7",626205,1,"KG"
2023-05-13,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-05-13,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-05-13,"Brasil","cuchara_na_1",669406,146.11,"KG"
2023-05-13,"Brasil","cuchara_na_2",660683,0.8,"KG"
2023-05-13,"Brasil","cuchara_na_2",660685,92.24,"KG"
2023-05-13,"Brasil","cuchara_na_2",660686,20,"KG"
2023-05-13,"Brasil","cuchara_na_2",660687,80,"KG"
2023-05-13,"Brasil","cuchara_na_2",660688,32,"KG"
2023-05-13,"Brasil","cuchara_na_4",660683,0.2,"KG"
2023-05-13,"Brasil","cuchara_na_4",660687,20,"KG"
2023-05-13,"Brasil","cuchara_na_4",660688,8,"KG"
2023-05-13,"Brasil","cuchara_na_5",660683,0.4,"KG"
2023-05-13,"Brasil","cuchara_na_5",660687,40,"KG"
2023-05-13,"Brasil","cuchara_na_5",660688,16,"KG"
2023-05-13,"Brasil","cuchara_na_7",660683,0.2,"KG"
2023-05-13,"Brasil","cuchara_na_7",660687,20,"KG"
2023-05-13,"Brasil","cuchara_na_7",660688,8,"KG"
2023-05-13,"Canadá","cuchara_na_1",626098,350.37,"KG"
2023-05-13,"España","cuba_horno_electrico_ebt",600027,7350,"KG"
2023-05-13,"España","cuba_horno_electrico_ebt",600029,1500,"KG"
2023-05-13,"España","cuba_horno_electrico_ebt",600033,3000,"KG"
2023-05-13,"Perú","cuchara_na_1",601076,300,"KG"
2023-05-13,"Perú","cuchara_na_1",626099,446.55,"KG"
2023-05-13,"Perú","cuchara_na_1",626221,300,"KG"
2023-05-13,"Perú","cuchara_na_1",626227,900,"KG"
2023-05-13,"Perú","cuchara_na_1",626246,600,"KG"
2023-05-13,"Perú","cuchara_na_1",661578,311.34,"KG"
2023-05-13,"Perú","cuchara_na_1",661602,2764.58,"KG"
2023-05-13,"Perú","cuchara_na_1",661603,2510.76,"KG"
2023-05-13,"Perú","cuchara_na_2",601076,100,"KG"
2023-05-13,"Perú","cuchara_na_2",626098,3064.02,"KG"
2023-05-13,"Perú","cuchara_na_2",626099,2919.75,"KG"
2023-05-13,"Perú","cuchara_na_2",626221,240,"KG"
2023-05-13,"Perú","cuchara_na_2",626227,700,"KG"
2023-05-13,"Perú","cuchara_na_2",626246,425,"KG"
2023-05-13,"Perú","cuchara_na_2",629872,10,"KG"
2023-05-13,"Perú","cuchara_na_2",661578,311.34,"KG"
2023-05-13,"Perú","cuchara_na_2",661579,64,"KG"
2023-05-13,"Perú","cuchara_na_2",661604,220.4,"KG"
2023-05-13,"Suiza","cuba_horno_electrico_ebt",600017,634.4,"KG"
2023-05-15,"Alemania","cuchara_na_1",626209,8,"KG"
2023-05-15,"Alemania","cuchara_na_1",626285,150,"KG"
2023-05-15,"Alemania","cuchara_na_2",626209,6,"KG"
2023-05-15,"Alemania","cuchara_na_3",626209,4,"KG"
2023-05-15,"Alemania","cuchara_na_4",626209,7,"KG"
2023-05-15,"Alemania","cuchara_na_4",626285,200,"KG"
2023-05-15,"Alemania","cuchara_na_5",626209,6,"KG"
2023-05-15,"Alemania","cuchara_na_7",626209,2,"KG"
2023-05-15,"Argentina","zona_de_refractarios",650948,2048,"KG"
2023-05-15,"Austria","cuchara_na_1",626205,4,"KG"
2023-05-15,"Austria","cuchara_na_2",626205,3,"KG"
2023-05-15,"Austria","cuchara_na_3",626205,2,"KG"
2023-05-15,"Austria","cuchara_na_4",626205,2,"KG"
2023-05-15,"Austria","cuchara_na_5",626205,3,"KG"
2023-05-15,"Austria","cuchara_na_7",626205,2,"KG"
2023-05-15,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-05-15,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-05-15,"Brasil","cuchara_na_1",660683,0.8,"KG"
2023-05-15,"Brasil","cuchara_na_1",660686,20,"KG"
2023-05-15,"Brasil","cuchara_na_1",660687,80,"KG"
2023-05-15,"Brasil","cuchara_na_1",660688,32,"KG"
2023-05-15,"Brasil","cuchara_na_2",660683,0.6,"KG"
2023-05-15,"Brasil","cuchara_na_2",660687,60,"KG"
2023-05-15,"Brasil","cuchara_na_2",660688,24,"KG"
2023-05-15,"Brasil","cuchara_na_3",660683,0.4,"KG"
2023-05-15,"Brasil","cuchara_na_3",660686,10,"KG"
2023-05-15,"Brasil","cuchara_na_3",660687,40,"KG"
2023-05-15,"Brasil","cuchara_na_3",660688,16,"KG"
2023-05-15,"Brasil","cuchara_na_4",660683,0.4,"KG"
2023-05-15,"Brasil","cuchara_na_4",660687,40,"KG"
2023-05-15,"Brasil","cuchara_na_4",660688,16,"KG"
2023-05-15,"Brasil","cuchara_na_5",660683,0.6,"KG"
2023-05-15,"Brasil","cuchara_na_5",660686,10,"KG"
2023-05-15,"Brasil","cuchara_na_5",660687,60,"KG"
2023-05-15,"Brasil","cuchara_na_5",660688,24,"KG"
2023-05-15,"Brasil","cuchara_na_7",660683,0.4,"KG"
2023-05-15,"Brasil","cuchara_na_7",660687,40,"KG"
2023-05-15,"Brasil","cuchara_na_7",660688,16,"KG"
2023-05-15,"Brasil","zona_de_colada_continua_2",650946,5500,"KG"
2023-05-15,"España","cuba_horno_electrico_ebt",600027,300,"KG"
2023-05-15,"España","cuba_horno_electrico_ebt",600029,500,"KG"
2023-05-15,"España","cuba_horno_electrico_ebt",600031,3000,"KG"
2023-05-15,"Perú","cuchara_na_1",629872,10,"KG"
2023-05-15,"Perú","cuchara_na_1",661579,64,"KG"
2023-05-15,"Perú","cuchara_na_3",629872,10,"KG"
2023-05-15,"Perú","cuchara_na_3",661579,64,"KG"
2023-05-15,"Perú","cuchara_na_4",661580,52,"KG"
2023-05-16,"Alemania","cuchara_na_1",626209,3,"KG"
2023-05-16,"Alemania","cuchara_na_2",626209,12,"KG"
2023-05-16,"Alemania","cuchara_na_2",626285,250,"KG"
2023-05-16,"Alemania","cuchara_na_4",626209,2,"KG"
2023-05-16,"Alemania","cuchara_na_5",626209,1,"KG"
2023-05-16,"Austria","cuchara_na_1",626205,2,"KG"
2023-05-16,"Austria","cuchara_na_2",626205,1,"KG"
2023-05-16,"Austria","cuchara_na_4",626205,1,"KG"
2023-05-16,"Austria","cuchara_na_5",626205,1,"KG"
2023-05-16,"Brasil","cuba_horno_electrico_ebt",600026,550,"KG"
2023-05-16,"Brasil","cuba_horno_electrico_ebt",661297,6762.24,"KG"
2023-05-16,"Brasil","cuba_horno_electrico_ebt",661310,225,"KG"
2023-05-16,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-05-16,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-05-16,"Brasil","cuchara_na_1",660683,0.4,"KG"
2023-05-16,"Brasil","cuchara_na_1",660686,10,"KG"
2023-05-16,"Brasil","cuchara_na_1",660687,40,"KG"
2023-05-16,"Brasil","cuchara_na_1",660688,16,"KG"
2023-05-16,"Brasil","cuchara_na_2",660683,0.1,"KG"
2023-05-16,"Brasil","cuchara_na_2",660686,10,"KG"
2023-05-16,"Brasil","cuchara_na_2",660687,20,"KG"
2023-05-16,"Brasil","cuchara_na_2",660688,8,"KG"
2023-05-16,"Brasil","cuchara_na_4",660683,0.4,"KG"
2023-05-16,"Brasil","cuchara_na_4",660686,10,"KG"
2023-05-16,"Brasil","cuchara_na_4",660687,40,"KG"
2023-05-16,"Brasil","cuchara_na_4",660688,16,"KG"
2023-05-16,"Brasil","cuchara_na_5",660683,0.2,"KG"
2023-05-16,"Brasil","cuchara_na_5",660686,10,"KG"
2023-05-16,"Brasil","cuchara_na_5",660687,20,"KG"
2023-05-16,"Brasil","cuchara_na_5",660688,8,"KG"
2023-05-16,"Brasil","zona_de_colada_continua_2",650946,10000,"KG"
2023-05-16,"Brasil","zona_de_colada_continua_2",661317,1200,"KG"
2023-05-16,"Brasil","zona_de_colada_continua_2",661318,6000,"KG"
2023-05-16,"Brasil","zona_de_colada_continua_2",661320,1000,"KG"
2023-05-16,"Brasil","zona_de_colada_continua_2",661321,170,"KG"
2023-05-16,"España","cuba_horno_electrico_ebt",600027,6000,"KG"
2023-05-16,"España","cuba_horno_electrico_ebt",600029,1500,"KG"
2023-05-16,"España","cuba_horno_electrico_ebt",600033,3000,"KG"
2023-05-16,"Perú","cuchara_na_2",661580,52,"KG"
2023-05-16,"Suiza","cuba_horno_electrico_ebt",600017,1903.2,"KG"
2023-05-16,"Suiza","cuba_horno_electrico_ebt",600018,1332.24,"KG"
2023-05-17,"Alemania","cuchara_na_1",626209,4,"KG"
2023-05-17,"Alemania","cuchara_na_3",626209,4,"KG"
2023-05-17,"Alemania","cuchara_na_4",626209,2,"KG"
2023-05-17,"Austria","cuchara_na_1",626205,2,"KG"
2023-05-17,"Austria","cuchara_na_3",626205,2,"KG"
2023-05-17,"Austria","cuchara_na_4",626205,0.5,"KG"
2023-05-17,"Brasil","cuchara_na_1",650949,500,"KG"
2023-05-17,"Brasil","cuchara_na_1",660683,0.4,"KG"
2023-05-17,"Brasil","cuchara_na_1",660687,40,"KG"
